Customer ID,recency,frequency,average_order_value,CLTV_predicted
14320,206,81,16.62654321,1346.75
13639,74,59,22.81813559,1346.27
16915,9,74,18.19040541,1346.09
15398,16,73,18.43191781,1345.53
12426,194,77,17.47025974,1345.21
14550,10,97,13.86659794,1345.06
12463,53,83,16.20216867,1344.78
15154,75,173,7.76716763,1343.72
14618,9,51,26.32,1342.32
18085,330,62,21.64274194,1341.85
13743,2,41,32.72195122,1341.6
17499,289,71,18.8928169,1341.39
17951,39,28,47.87785714,1340.58
16167,414,63,21.27690476,1340.445
12620,14,92,14.55880435,1339.41
12711,611,60,22.3175,1339.05
12591,317,68,19.69044118,1338.95
13803,255,78,17.16551282,1338.91
13506,316,81,16.51950617,1338.08
13220,78,53,25.20924528,1336.09
12919,8,50,26.7038,1335.19
17033,86,40,33.31975,1332.79
17932,29,90,14.79522222,1331.57
16295,9,79,16.81708861,1328.55
13232,12,202,6.575990099,1328.35
14712,29,32,41.5021875,1328.07
15146,164,91,14.58417582,1327.16
14899,395,129,10.27410853,1325.36
15987,12,169,7.825236686,1322.465
12960,413,70,18.88671429,1322.07
16714,218,110,12.011,1321.21
14591,15,176,7.501193182,1320.21
14538,64,52,25.32269231,1316.78
12526,0,71,18.54450704,1316.66
14921,30,78,16.87269231,1316.07
14511,11,68,19.33544118,1314.81
16296,626,74,17.7522973,1313.67
13282,18,51,25.74882353,1313.19
12364,7,85,15.44823529,1313.1
13855,500,73,17.94986301,1310.34
16756,214,79,16.57417722,1309.36
13328,316,17,76.96941176,1308.48
13846,24,81,16.14555556,1307.79
16282,339,33,39.62363636,1307.58
16894,502,187,6.989090909,1306.96
15677,49,72,18.13375,1305.63
14297,17,62,21.05370968,1305.33
15813,207,40,32.59775,1303.91
15400,92,27,48.23333333,1302.3
16370,82,221,5.890995475,1301.91
16574,71,86,15.13697674,1301.78
15108,141,60,21.67083333,1300.25
14284,30,67,19.39776119,1299.65
14480,11,65,19.99261538,1299.52
12987,73,66,19.68484848,1299.2
16464,19,230,5.646347826,1298.66
12488,9,55,23.612,1298.66
12372,71,52,24.96230769,1298.04
16929,3,77,16.82324675,1295.39
13440,423,59,21.95338983,1295.25
12639,238,64,20.21890625,1294.01
16212,19,78,16.58602564,1293.71
15621,4,16,80.814375,1293.03
16777,80,142,9.099859155,1292.18
15471,2,155,8.335548387,1292.01
16744,11,236,5.474194915,1291.91
17109,29,139,9.292877698,1291.71
14619,245,60,21.52066667,1291.24
14856,36,65,19.85430769,1290.53
16372,33,315,4.096222222,1290.31
15171,331,5,257.9,1289.5
14679,381,63,20.46730159,1289.44
15774,68,110,11.71218182,1288.34
15136,2,68,18.92205882,1286.7
13300,169,55,23.37290909,1285.51
16608,453,121,10.60834711,1283.61
18286,476,67,19.15477612,1283.37
13617,40,107,11.95093458,1278.75
17521,29,78,16.38538462,1278.06
16951,134,86,14.85755814,1277.75
17941,130,7,182.3828571,1276.68
14478,382,68,18.77441176,1276.66
17034,16,58,22.00724138,1276.42
14167,39,115,11.08078261,1274.29
13138,22,85,14.98835294,1274.01
14490,406,80,15.918375,1273.47
17478,408,40,31.82,1272.8
12394,63,27,47.12888889,1272.48
17341,156,219,5.809178082,1272.21
16222,318,145,8.772758621,1272.05
13492,136,50,25.3968,1269.84
17027,78,178,7.13247191,1269.58
15439,404,57,22.26403509,1269.05
15584,23,220,5.764545455,1268.2
16129,407,96,13.20822917,1267.99
17037,87,75,16.8976,1267.32
17531,190,58,21.84172414,1266.82
14487,26,168,7.537321429,1266.27
13515,72,76,16.65552632,1265.82
17635,424,74,17.10243243,1265.58
14379,44,128,9.8840625,1265.16
16842,100,63,20.06650794,1264.19
17759,17,133,9.487819549,1261.88
16688,1,62,20.33645161,1260.86
14984,19,54,23.34277778,1260.51
18035,35,57,22.10929825,1260.23
17343,355,80,15.74925,1259.94
12993,23,76,16.57407895,1259.63
13689,63,9,139.9444444,1259.5
15009,12,180,6.996833333,1259.43
15651,36,60,20.98433333,1259.06
14474,46,127,9.912519685,1258.89
13443,448,200,6.29055,1258.11
12402,323,70,17.95571429,1256.9
17481,3,82,15.31207317,1255.59
17862,323,99,12.67565657,1254.89
14419,10,225,5.576177778,1254.64
15441,396,57,22.00368421,1254.21
15664,50,70,17.91471429,1254.03
16292,121,62,20.22193548,1253.76
14725,24,100,12.5274,1252.74
12630,9,64,19.570625,1252.52
15579,68,161,7.767888199,1250.63
15599,26,83,15.06096386,1250.06
18135,29,37,33.77351351,1249.62
14020,16,72,17.34736111,1249.01
12666,394,31,40.2716129,1248.42
14383,38,59,21.14728814,1247.69
12689,25,72,17.32791667,1247.61
14240,30,61,20.45065574,1247.49
13860,1,76,16.39342105,1245.9
17076,36,50,24.855,1242.75
12717,151,71,17.47323944,1240.6
17529,610,82,15.125,1240.25
13863,247,70,17.70785714,1239.55
12985,0,76,16.30763158,1239.38
17796,40,203,6.090591133,1236.39
13201,502,86,14.33790698,1233.06
12605,376,76,16.22302632,1232.95
16527,81,73,16.88958904,1232.94
16159,281,52,23.7075,1232.79
14820,21,64,19.24609375,1231.75
18080,18,2,615.75,1231.5
14821,366,69,17.82826087,1230.15
12673,5,74,16.62189189,1230.02
13019,379,55,22.36272727,1229.95
14231,183,69,17.82028986,1229.6
15064,410,81,15.16407407,1228.29
14871,3,194,6.330773196,1228.17
12866,283,63,19.48174603,1227.35
15800,107,232,5.289094828,1227.07
13402,127,79,15.52974684,1226.85
15303,290,69,17.74173913,1224.18
14428,7,137,8.934744526,1224.06
13787,75,86,14.21511628,1222.5
15376,40,116,10.53068966,1221.56
17132,452,71,17.19591549,1220.91
14430,511,35,34.88285714,1220.9
15004,147,154,7.927077922,1220.77
13243,203,205,5.953073171,1220.38
16946,383,75,16.25373333,1219.03
13299,268,62,19.65645161,1218.7
13304,351,78,15.61525641,1217.99
14698,1,200,6.08635,1217.27
15390,396,77,15.80077922,1216.66
14512,187,79,15.39202532,1215.97
15661,317,44,27.63522727,1215.95
17410,16,64,18.98,1214.72
13405,74,43,28.22816279,1213.811
18263,25,61,19.88786885,1213.16
13918,49,30,40.428,1212.84
16653,16,69,17.57478261,1212.66
12464,10,29,41.79482759,1212.05
15377,382,21,57.70238095,1211.75
14193,67,64,18.90921875,1210.19
16830,38,75,16.1,1207.5
18193,165,70,17.24785714,1207.35
12742,625,67,17.93313433,1201.52
16762,19,63,19.06698413,1201.22
17360,17,229,5.242401747,1200.51
14446,0,319,3.762633229,1200.28
15181,66,20,60.01,1200.2
16872,77,18,66.67333333,1200.12
15600,428,71,16.89169014,1199.31
17397,22,134,8.94238806,1198.28
17713,382,76,15.76434211,1198.09
17342,379,35,34.18485714,1196.47
16307,429,75,15.93226667,1194.92
15145,4,67,17.83179104,1194.73
13723,217,58,20.58758621,1194.08
14382,26,279,4.278243728,1193.63
14201,60,55,21.70072727,1193.54
17653,36,44,27.12579545,1193.535
12611,52,65,18.35876923,1193.32
13293,392,72,16.56861111,1192.94
13976,206,56,21.29214286,1192.36
14213,404,5,238.44,1192.2
16501,383,199,5.986080402,1191.23
13882,2,65,18.32507692,1191.13
16471,274,62,19.19322581,1189.98
12462,18,62,19.18693548,1189.59
17239,312,32,37.1703125,1189.45
14275,395,23,51.71217391,1189.38
18057,393,134,8.869104478,1188.46
15573,31,211,5.632322275,1188.42
18181,24,178,6.676067416,1188.34
15737,14,71,16.73408451,1188.12
13916,463,74,16.05067568,1187.75
17800,37,103,11.52631068,1187.21
18060,408,75,15.80613333,1185.46
14206,239,71,16.69028169,1185.01
17021,442,48,24.62958333,1182.22
13526,738,44,26.86363636,1182
13395,185,81,14.57074074,1180.23
17058,81,62,19.03048387,1179.89
16614,182,49,24.07734694,1179.79
16693,68,168,7.020714286,1179.48
13797,436,78,15.12115385,1179.45
18025,379,112,10.51535714,1177.72
17539,617,144,8.1725,1176.84
13233,74,76,15.47973684,1176.46
14370,450,44,26.72227273,1175.78
15994,54,108,10.88592593,1175.68
12885,63,71,16.55239437,1175.22
15068,46,218,5.389449541,1174.9
12640,23,53,22.16188679,1174.58
13388,131,69,16.99478261,1172.64
14126,7,43,27.26651163,1172.46
12691,28,39,30.01025641,1170.4
18071,257,71,16.4743662,1169.68
17373,40,91,12.82967033,1167.5
13497,282,58,20.11775862,1166.83
17950,72,165,7.068424242,1166.29
17664,18,80,14.577875,1166.23
14693,264,75,15.53813333,1165.36
16926,371,96,12.12072917,1163.59
14261,50,52,22.37403846,1163.45
15210,225,67,17.36089552,1163.18
16800,11,156,7.452884615,1162.65
15347,366,36,32.27777778,1162
17525,359,26,44.68846154,1161.9
12546,46,69,16.83333333,1161.5
12972,413,77,15.08051948,1161.2
13897,50,59,19.67322034,1160.72
13459,624,73,15.8960274,1160.41
13601,45,185,6.270216216,1159.99
13499,17,42,27.59785714,1159.11
17513,72,18,64.37777778,1158.8
16184,64,45,25.75088889,1158.79
17169,57,75,15.42306667,1156.73
14788,7,58,19.93655172,1156.32
17127,428,37,31.21702703,1155.03
16637,32,69,16.73144928,1154.47
13462,252,71,16.25140845,1153.85
14818,73,104,11.09192308,1153.56
16345,44,108,10.67287037,1152.67
17984,145,242,4.761115702,1152.19
14475,71,48,23.98229167,1151.15
12475,53,61,18.84655738,1149.64
13868,7,33,34.82590909,1149.255
12710,96,77,14.92233766,1149.02
15038,58,235,4.878851064,1146.53
13091,28,45,25.46088889,1145.74
16766,273,34,33.69411765,1145.6
17477,612,44,26.00681818,1144.3
12769,238,32,35.7375,1143.6
17097,2,267,4.282247191,1143.36
14585,50,111,10.29972973,1143.27
17770,198,38,30.08605263,1143.27
17201,53,171,6.684795322,1143.1
12439,682,71,16.09690141,1142.88
13856,168,54,21.1487037,1142.03
16270,353,54,21.13407407,1141.24
16521,415,237,4.810590717,1140.11
17908,373,208,5.478173077,1139.46
15586,592,38,29.97631579,1139.1
18277,58,64,17.76625,1137.04
17302,14,79,14.37506329,1135.63
17866,142,26,43.65192308,1134.95
13109,59,70,16.20042857,1134.03
17978,365,67,16.91835821,1133.53
16989,7,12,94.4375,1133.25
18125,29,192,5.89453125,1131.75
15500,8,68,16.64058824,1131.56
13393,583,69,16.39782609,1131.45
12616,95,54,20.9462963,1131.1
15695,266,59,19.17016949,1131.04
15022,11,140,8.0745,1130.43
17622,597,38,29.74236842,1130.21
13447,23,59,19.1379661,1129.14
14450,180,76,14.84789474,1128.44
14671,549,55,20.49909091,1127.45
15969,2,35,32.20142857,1127.05
13167,18,81,13.89074074,1125.15
16306,213,67,16.78686567,1124.72
14479,253,139,8.091438849,1124.71
15882,198,59,19.0620339,1124.66
13778,103,44,25.55659091,1124.49
14917,596,29,38.75,1123.75
17492,248,39,28.78,1122.42
13486,78,69,16.26681159,1122.41
17562,14,63,17.81555556,1122.38
18218,211,38,29.52210526,1121.84
13589,14,52,21.55269231,1120.74
16955,184,50,22.4062,1120.31
17007,50,67,16.71791045,1120.1
16354,63,140,7.996142857,1119.46
17423,46,43,26.02209302,1118.95
16430,57,28,39.92642857,1117.94
17788,73,5,223.58,1117.9
17142,239,89,12.55269663,1117.19
16769,260,97,11.51597938,1117.05
15879,404,179,6.227877095,1114.79
13509,8,49,22.74938776,1114.72
14672,234,106,10.50132075,1113.14
12679,58,48,23.18791667,1113.02
14316,422,31,35.88241935,1112.355
12373,311,51,21.81078431,1112.35
15088,21,57,19.50894737,1112.01
12648,154,65,17.10769231,1112
16139,18,57,19.49385965,1111.15
16702,415,91,12.20692308,1110.83
15069,179,70,15.85042857,1109.53
15559,568,62,17.89354839,1109.4
15828,375,74,14.98405405,1108.82
15933,21,74,14.96567568,1107.46
14375,185,205,5.399121951,1106.82
14891,148,63,17.56714286,1106.73
14102,5,58,19.06689655,1105.88
12434,84,70,15.76328571,1103.43
16723,91,124,8.897580645,1103.3
16895,64,163,6.766257669,1102.9
13295,359,67,16.44731343,1101.97
14948,23,63,17.4915873,1101.97
15574,177,230,4.788869565,1101.44
12785,364,56,19.65,1100.4
16014,37,275,4.001018182,1100.28
14009,198,74,14.86364865,1099.91
17137,416,167,6.585688623,1099.81
12421,15,65,16.90153846,1098.6
14971,35,155,7.083741935,1097.98
13368,256,52,21.065,1095.38
13835,25,71,15.42633803,1095.27
17703,35,78,14.03641026,1094.84
15745,19,62,17.65467742,1094.59
14460,110,42,26.03571429,1093.5
12803,393,55,19.86927273,1092.81
17726,395,64,17.0634375,1092.06
14199,218,18,60.65,1091.7
16805,173,249,4.382891566,1091.34
16211,88,36,30.29416667,1090.59
13853,57,23,47.3973913,1090.14
12534,130,63,17.28857143,1089.18
14080,32,83,13.11578313,1088.61
15254,127,67,16.24402985,1088.35
16188,44,74,14.69810811,1087.66
16223,374,123,8.837804878,1087.05
14139,46,69,15.75072464,1086.8
13546,12,152,7.146315789,1086.24
16298,22,47,23.1,1085.7
14013,110,68,15.94955882,1084.57
16533,19,176,6.152329545,1082.81
14805,15,127,8.524015748,1082.55
14083,4,185,5.849675676,1082.19
15763,31,61,17.71967213,1080.9
14561,75,69,15.66318841,1080.76
13744,95,63,17.15111111,1080.52
14343,421,234,4.613931624,1079.66
13726,38,42,25.70619048,1079.66
12354,232,58,18.61034483,1079.4
13567,428,201,5.36960199,1079.29
15546,606,12,89.925,1079.1
14352,157,47,22.95659574,1078.96
13656,164,87,12.40057471,1078.85
16183,67,41,26.28804878,1077.81
16642,4,54,19.95277778,1077.45
17366,432,131,8.223206107,1077.24
16071,44,73,14.75068493,1076.8
13607,40,121,8.890991736,1075.81
15912,178,95,11.31263158,1074.7
16231,379,100,10.7447,1074.47
13467,10,98,10.93785714,1071.91
13521,1,418,2.563947368,1071.73
16593,50,78,13.7325641,1071.14
14484,50,53,20.20716981,1070.98
16884,37,74,14.47256757,1070.97
17522,1,73,14.66726027,1070.71
12728,71,61,17.54377049,1070.17
17871,204,83,12.87891566,1068.95
13892,26,36,29.69041667,1068.855
17854,185,118,9.055084746,1068.5
16386,28,139,7.684604317,1068.16
15436,12,291,3.669243986,1067.75
15626,74,80,13.344,1067.52
17277,227,69,15.43985507,1065.35
15639,134,69,15.43594203,1065.08
13959,79,157,6.781974522,1064.77
14488,67,46,23.13652174,1064.28
14966,14,151,7.04807947,1064.26
15801,46,64,16.62421875,1063.95
12936,17,62,17.15967742,1063.9
14411,310,14,75.92857143,1063
12908,176,5,212.232,1061.16
15706,63,55,19.28290909,1060.56
17727,15,66,16.06439394,1060.25
17421,386,58,18.26568966,1059.41
18130,15,70,15.13414286,1059.39
14734,425,63,16.76857143,1056.42
15645,18,68,15.51720588,1055.17
13065,373,62,17.01693548,1055.05
13140,108,105,10.04685714,1054.92
15977,17,65,16.22661538,1054.73
12716,3,69,15.26797101,1053.49
12580,246,58,18.15344828,1052.9
15886,60,62,16.98177419,1052.87
13848,92,10,105.276,1052.76
15855,136,95,11.08126316,1052.72
16391,400,304,3.461381579,1052.26
12801,500,50,21.01,1050.5
14947,72,54,19.44055556,1049.79
13775,590,63,16.66126984,1049.66
17934,51,41,25.58902439,1049.15
15026,80,138,7.600652174,1048.89
15839,33,62,16.91112903,1048.49
16728,46,263,3.985855513,1048.28
12815,147,47,22.3012766,1048.16
17578,218,65,16.11276923,1047.33
17474,599,6,174.5,1047
15091,67,57,18.36157895,1046.61
17555,19,264,3.961136364,1045.74
14108,30,52,20.09538462,1044.96
15535,173,130,8.033615385,1044.37
13727,28,83,12.57963855,1044.11
16903,29,182,5.723901099,1041.75
15464,338,155,6.720258065,1041.64
16991,421,74,14.07040541,1041.21
16261,17,163,6.387484663,1041.16
13613,452,59,17.62457627,1039.85
13873,119,60,17.31533333,1038.92
17849,218,50,20.7334,1036.67
17042,2,97,10.68639175,1036.58
14902,25,59,17.55288136,1035.62
17926,133,44,23.53386364,1035.49
16260,50,18,57.525,1035.45
12811,260,56,18.4625,1033.9
17724,71,40,25.825,1033
14248,318,47,21.97765957,1032.95
13000,106,62,16.65322581,1032.5
16838,197,59,17.48389831,1031.55
17405,1,82,12.57817073,1031.41
13235,212,58,17.77706897,1031.07
16198,75,33,31.21336364,1030.041
16418,44,156,6.594487179,1028.74
15333,208,16,64.285,1028.56
12486,431,49,20.98163265,1028.1
16682,4,30,34.26666667,1028
16227,225,34,30.21235294,1027.22
15887,406,37,27.76081081,1027.15
15003,473,329,3.121671733,1027.03
17749,178,57,18.00315789,1026.18
16160,65,20,51.272,1025.44
13602,64,58,17.67534483,1025.17
17310,387,2,512.55,1025.1
14204,2,220,4.658318182,1024.83
17362,239,144,7.111388889,1024.04
12572,8,60,17.007,1020.42
18142,157,15,67.968,1019.52
18074,373,43,23.70790698,1019.44
12403,49,9,113.2622222,1019.36
13956,5,147,6.933809524,1019.27
16441,67,85,11.98976471,1019.13
12828,2,56,18.19125,1018.71
16284,31,133,7.657744361,1018.48
12905,576,54,18.85962963,1018.42
16787,397,112,9.085089286,1017.53
15970,303,24,42.38833333,1017.32
13359,63,56,18.16410714,1017.19
12652,331,51,19.94176471,1017.03
15809,36,58,17.5237931,1016.38
13333,411,55,18.468,1015.74
14675,16,221,4.595384615,1015.58
16623,245,51,19.90666667,1015.24
13466,184,55,18.42454545,1013.35
12642,25,47,21.5587234,1013.26
15951,8,59,17.17237288,1013.17
16451,87,65,15.58692308,1013.15
17197,29,29,34.93137931,1013.01
17980,165,61,16.60196721,1012.72
14775,58,60,16.865,1011.9
17214,60,101,10.01049505,1011.06
13039,584,55,18.37690909,1010.73
16572,127,57,17.7122807,1009.6
13258,11,44,22.94159091,1009.43
15269,23,35,28.83542857,1009.24
16287,169,42,23.97571429,1006.98
13429,10,67,15.02686567,1006.8
15850,19,311,3.237138264,1006.75
13238,17,47,21.41765957,1006.63
15771,604,28,35.94785714,1006.54
13427,19,52,19.35634615,1006.53
12703,71,74,13.60175676,1006.53
13549,25,59,17.04745763,1005.8
14427,50,44,22.85136364,1005.46
13867,31,60,16.7515,1005.09
14214,30,67,14.99074627,1004.38
18160,57,65,15.44430769,1003.88
16435,512,125,8.02456,1003.07
16568,427,5,200.568,1002.84
12446,57,57,17.58438596,1002.31
13857,393,128,7.820390625,1001.01
12545,75,50,20.0078,1000.39
15508,189,92,10.8725,1000.27
18143,116,61,16.39606557,1000.16
13005,173,56,17.85142857,999.68
12413,66,51,19.59705882,999.45
17205,53,35,28.55285714,999.35
17329,14,104,9.60125,998.53
17631,1,69,14.47086957,998.49
12722,85,53,18.82320755,997.63
13965,476,24,41.52541667,996.61
12410,308,40,24.88375,995.35
16699,380,62,16.04193548,994.6
13292,38,59,16.85610169,994.51
17237,11,79,12.58392405,994.13
15104,196,67,14.82895522,993.54
17299,11,113,8.789646018,993.23
14223,92,60,16.51883333,991.13
13559,512,2,495,990
13245,50,45,21.98266667,989.22
17883,3,173,5.713410405,988.42
16130,422,55,17.95418182,987.48
18237,2,61,16.18196721,987.1
13439,255,167,5.907844311,986.61
12862,425,131,7.516183206,984.62
17144,1,48,20.511875,984.57
15238,29,50,19.6786,983.93
15109,245,48,20.48125,983.1
12541,29,52,18.86884615,981.18
13376,99,53,18.50150943,980.58
12543,448,43,22.79651163,980.25
14510,375,75,13.06466667,979.85
14230,435,33,29.69090909,979.8
15025,33,139,7.048848921,979.79
13641,640,44,22.25704545,979.31
14157,19,85,11.514,978.69
15132,18,52,18.80634615,977.93
14454,376,110,8.884545455,977.3
17123,161,43,22.72488372,977.17
17221,7,124,7.875967742,976.62
15247,122,17,57.41529412,976.06
15406,31,122,7.998934426,975.87
17456,365,60,16.25933333,975.56
14931,4,41,23.79268293,975.5
12915,148,60,16.25166667,975.1
15176,667,52,18.75057692,975.03
16376,8,122,7.99147541,974.96
15449,26,60,16.242,974.52
12994,4,61,15.97409836,974.42
17958,116,36,27.05222222,973.88
12525,498,60,16.22883333,973.73
16009,22,82,11.855,972.11
16535,5,71,13.69070423,972.04
17100,18,65,14.94984615,971.74
16278,100,55,17.66763636,971.72
14953,25,245,3.964571429,971.32
15208,1,48,20.21916667,970.52
18006,23,63,15.38904762,969.51
13223,200,13,74.54769231,969.12
14350,274,59,16.4240678,969.02
16254,378,74,13.07351351,967.44
13204,731,57,16.95894737,966.66
14138,1,46,20.9973913,965.88
17987,185,164,5.886829268,965.44
15084,379,31,31.13548387,965.2
12550,79,57,16.92684211,964.83
16763,198,44,21.925,964.7
15028,8,102,9.440588235,962.94
15268,478,22,43.72272727,961.9
15156,1,55,17.48163636,961.49
16518,61,68,14.10838235,959.37
18192,71,45,21.28822222,957.97
17080,22,33,29.01606061,957.53
12675,553,112,8.546875,957.25
17172,78,39,24.5274359,956.57
